provenance,claim_id,freight_order_id,event_timestamp,split,carrier_id,region,claim_value_usd,contract_payment_days,document_quality,image_damage_proxy,delay_hours,sla_buffer_hours,shipped_quantity,extracted_received_quantity,contractual_loss_tolerance,synthetic_primary_label,synthetic_possible_labels,synthetic_ambiguous,evidence_text
SYNTHETIC_NOT_REAL,SYN-000001,SYN-FO-000001,2025-01-01T00:00:00+00:00,train,SYN-C024,Asia Pacific,168.52,45,0.7502,0.6015,20.28,24.0,116,115,0.03,damage,damage,False,SIMULATED: transit deviation 20.3 h; load 116 pieces; received-document reading 115; image damage proxy 0.60.
SYNTHETIC_NOT_REAL,SYN-004239,SYN-FO-004239,2025-11-06T08:58:33.600000+00:00,test,SYN-C045,Asia Pacific,1584.24,30,0.7762,0.1569,0.508,2.0,102,101,0.01,damage,damage,False,SIMULATED: transit deviation 0.5 h; load 102 pieces; received-document reading 101; image damage proxy 0.16.
SYNTHETIC_NOT_REAL,SYN-004240,SYN-FO-004240,2025-11-06T10:43:40.800000+00:00,test,SYN-C018,Asia Pacific,351.84,60,0.6118,0.6695,40.993,24.0,438,411,0.0,shortage,damage|shortage,True,SIMULATED: transit deviation 41.0 h; load 438 pieces; received-document reading 411; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-004241,SYN-FO-004241,2025-11-06T12:28:48+00:00,test,SYN-C035,Asia Pacific,148.36,60,0.4578,0.9166,21.228,24.0,344,341,0.0,damage,damage,False,SIMULATED: transit deviation 21.2 h; load 344 pieces; received-document reading 341; image damage proxy 0.92.
SYNTHETIC_NOT_REAL,SYN-004242,SYN-FO-004242,2025-11-06T14:13:55.200000+00:00,test,SYN-C056,Europe,606.82,15,0.9656,0.8586,0.0,12.0,415,408,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 415 pieces; received-document reading 408; image damage proxy 0.86.
SYNTHETIC_NOT_REAL,SYN-004243,SYN-FO-004243,2025-11-06T15:59:02.400000+00:00,test,SYN-C024,Asia Pacific,1036.7,15,0.9659,0.1057,2.179,8.0,417,365,0.0,shortage,shortage,False,SIMULATED: transit deviation 2.2 h; load 417 pieces; received-document reading 365; image damage proxy 0.11.
SYNTHETIC_NOT_REAL,SYN-004244,SYN-FO-004244,2025-11-06T17:44:09.600000+00:00,test,SYN-C039,North America,113.64,60,0.551,0.6077,0.0,24.0,42,41,0.0,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 42 pieces; received-document reading 41; image damage proxy 0.61.
SYNTHETIC_NOT_REAL,SYN-004245,SYN-FO-004245,2025-11-06T19:29:16.800000+00:00,test,SYN-C013,North America,448.3,30,0.7609,0.3278,12.08,8.0,118,111,0.0,delay,delay,False,SIMULATED: transit deviation 12.1 h; load 118 pieces; received-document reading 111; image damage proxy 0.33.
SYNTHETIC_NOT_REAL,SYN-004246,SYN-FO-004246,2025-11-06T21:14:24+00:00,test,SYN-C018,Europe,145.4,60,0.4701,0.3904,6.347,4.0,215,215,0.01,delay,delay,False,SIMULATED: transit deviation 6.3 h; load 215 pieces; received-document reading 215; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-004247,SYN-FO-004247,2025-11-06T22:59:31.200000+00:00,test,SYN-C069,North America,95.39,45,0.8854,1.0,11.074,8.0,104,91,0.03,delay,delay|shortage,True,SIMULATED: transit deviation 11.1 h; load 104 pieces; received-document reading 91; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004248,SYN-FO-004248,2025-11-07T00:44:38.400000+00:00,test,SYN-C045,Asia Pacific,327.25,15,0.7266,0.3929,51.98,24.0,289,284,0.03,damage,damage,False,SIMULATED: transit deviation 52.0 h; load 289 pieces; received-document reading 284; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-004249,SYN-FO-004249,2025-11-07T02:29:45.600000+00:00,test,SYN-C035,North America,315.55,45,0.542,0.7003,13.756,8.0,171,162,0.01,delay,delay,False,SIMULATED: transit deviation 13.8 h; load 171 pieces; received-document reading 162; image damage proxy 0.70.
SYNTHETIC_NOT_REAL,SYN-004250,SYN-FO-004250,2025-11-07T04:14:52.800000+00:00,test,SYN-C035,Latin America,82.93,60,0.9959,0.1398,45.658,24.0,398,380,0.0,delay,delay,False,SIMULATED: transit deviation 45.7 h; load 398 pieces; received-document reading 380; image damage proxy 0.14.
SYNTHETIC_NOT_REAL,SYN-004251,SYN-FO-004251,2025-11-07T06:00:00+00:00,test,SYN-C062,Latin America,266.36,30,0.9746,0.1322,20.696,8.0,388,388,0.01,delay,delay,False,SIMULATED: transit deviation 20.7 h; load 388 pieces; received-document reading 388; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-004252,SYN-FO-004252,2025-11-07T07:45:07.200000+00:00,test,SYN-C005,Asia Pacific,168.92,15,0.9088,0.2852,0.0,24.0,394,329,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 394 pieces; received-document reading 329; image damage proxy 0.29.
SYNTHETIC_NOT_REAL,SYN-004253,SYN-FO-004253,2025-11-07T09:30:14.400000+00:00,test,SYN-C040,Latin America,1483.3,60,0.7529,0.0703,2.773,2.0,128,125,0.0,delay,delay,False,SIMULATED: transit deviation 2.8 h; load 128 pieces; received-document reading 125; image damage proxy 0.07.
SYNTHETIC_NOT_REAL,SYN-004254,SYN-FO-004254,2025-11-07T11:15:21.600000+00:00,test,SYN-C030,Europe,567.74,45,0.7756,0.8773,7.051,4.0,491,455,0.0,shortage,damage|shortage,True,SIMULATED: transit deviation 7.1 h; load 491 pieces; received-document reading 455; image damage proxy 0.88.
SYNTHETIC_NOT_REAL,SYN-004255,SYN-FO-004255,2025-11-07T13:00:28.800000+00:00,test,SYN-C006,North America,169.51,15,0.4889,0.0,21.152,8.0,269,273,0.0,delay,delay,False,SIMULATED: transit deviation 21.2 h; load 269 pieces; received-document reading 273; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004256,SYN-FO-004256,2025-11-07T14:45:36+00:00,test,SYN-C022,North America,1057.08,60,0.8032,0.0963,20.711,8.0,138,140,0.03,delay,delay,False,SIMULATED: transit deviation 20.7 h; load 138 pieces; received-document reading 140; image damage proxy 0.10.
SYNTHETIC_NOT_REAL,SYN-004257,SYN-FO-004257,2025-11-07T16:30:43.200000+00:00,test,SYN-C063,Latin America,323.66,60,0.6725,0.6057,0.0,4.0,431,396,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 431 pieces; received-document reading 396; image damage proxy 0.61.
SYNTHETIC_NOT_REAL,SYN-004258,SYN-FO-004258,2025-11-07T18:15:50.400000+00:00,test,SYN-C051,Latin America,2932.92,15,0.7867,0.0205,3.881,2.0,355,358,0.01,delay,delay,False,SIMULATED: transit deviation 3.9 h; load 355 pieces; received-document reading 358; image damage proxy 0.02.
SYNTHETIC_NOT_REAL,SYN-004259,SYN-FO-004259,2025-11-07T20:00:57.600000+00:00,test,SYN-C078,Latin America,1465.93,30,0.8413,0.7371,9.417,12.0,268,249,0.0,damage,damage|shortage,True,SIMULATED: transit deviation 9.4 h; load 268 pieces; received-document reading 249; image damage proxy 0.74.
SYNTHETIC_NOT_REAL,SYN-004260,SYN-FO-004260,2025-11-07T21:46:04.800000+00:00,test,SYN-C016,Asia Pacific,1065.53,15,0.8283,0.0,16.179,8.0,427,371,0.01,shortage,shortage,False,SIMULATED: transit deviation 16.2 h; load 427 pieces; received-document reading 371; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004261,SYN-FO-004261,2025-11-07T23:31:12+00:00,test,SYN-C045,Europe,202.18,45,0.6292,0.6261,10.411,12.0,157,152,0.03,damage,damage,False,SIMULATED: transit deviation 10.4 h; load 157 pieces; received-document reading 152; image damage proxy 0.63.
SYNTHETIC_NOT_REAL,SYN-004262,SYN-FO-004262,2025-11-08T01:16:19.200000+00:00,test,SYN-C019,Asia Pacific,203.91,30,0.6522,0.6348,11.223,8.0,187,177,0.01,damage,damage|delay,True,SIMULATED: transit deviation 11.2 h; load 187 pieces; received-document reading 177; image damage proxy 0.63.
SYNTHETIC_NOT_REAL,SYN-004263,SYN-FO-004263,2025-11-08T03:01:26.400000+00:00,test,SYN-C061,Europe,1308.27,15,0.5715,0.3327,4.194,2.0,243,205,0.03,delay,delay|shortage,True,SIMULATED: transit deviation 4.2 h; load 243 pieces; received-document reading 205; image damage proxy 0.33.
SYNTHETIC_NOT_REAL,SYN-004264,SYN-FO-004264,2025-11-08T04:46:33.600000+00:00,test,SYN-C007,North America,1103.87,45,0.7468,0.2363,8.465,4.0,116,112,0.0,delay,delay,False,SIMULATED: transit deviation 8.5 h; load 116 pieces; received-document reading 112; image damage proxy 0.24.
SYNTHETIC_NOT_REAL,SYN-004265,SYN-FO-004265,2025-11-08T06:31:40.800000+00:00,test,SYN-C048,Europe,58.34,15,0.7633,0.3625,3.159,8.0,64,59,0.03,damage,damage,False,SIMULATED: transit deviation 3.2 h; load 64 pieces; received-document reading 59; image damage proxy 0.36.
SYNTHETIC_NOT_REAL,SYN-004266,SYN-FO-004266,2025-11-08T08:16:48+00:00,test,SYN-C013,Europe,465.37,45,0.988,0.6677,30.12,24.0,490,428,0.0,shortage,shortage,False,SIMULATED: transit deviation 30.1 h; load 490 pieces; received-document reading 428; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-004267,SYN-FO-004267,2025-11-08T10:01:55.200000+00:00,test,SYN-C017,North America,4687.55,30,0.8317,0.1582,0.0,2.0,64,66,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 64 pieces; received-document reading 66; image damage proxy 0.16.
SYNTHETIC_NOT_REAL,SYN-004268,SYN-FO-004268,2025-11-08T11:47:02.400000+00:00,test,SYN-C036,Europe,100.7,30,0.4806,0.7369,10.24,8.0,211,211,0.01,damage,damage,False,SIMULATED: transit deviation 10.2 h; load 211 pieces; received-document reading 211; image damage proxy 0.74.
SYNTHETIC_NOT_REAL,SYN-004269,SYN-FO-004269,2025-11-08T13:32:09.600000+00:00,test,SYN-C075,Latin America,823.69,45,0.6685,0.8537,0.0,24.0,329,317,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 329 pieces; received-document reading 317; image damage proxy 0.85.
SYNTHETIC_NOT_REAL,SYN-004270,SYN-FO-004270,2025-11-08T15:17:16.800000+00:00,test,SYN-C052,Asia Pacific,221.94,15,0.7622,0.1599,1.362,2.0,39,38,0.01,delay,delay|shortage,True,SIMULATED: transit deviation 1.4 h; load 39 pieces; received-document reading 38; image damage proxy 0.16.
SYNTHETIC_NOT_REAL,SYN-004271,SYN-FO-004271,2025-11-08T17:02:24+00:00,test,SYN-C044,Latin America,133.29,45,0.9768,0.0,3.53,2.0,326,318,0.0,delay,delay,False,SIMULATED: transit deviation 3.5 h; load 326 pieces; received-document reading 318; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004272,SYN-FO-004272,2025-11-08T18:47:31.200000+00:00,test,SYN-C058,North America,1138.1,30,0.6265,0.2652,10.649,4.0,299,299,0.01,delay,delay,False,SIMULATED: transit deviation 10.6 h; load 299 pieces; received-document reading 299; image damage proxy 0.27.
SYNTHETIC_NOT_REAL,SYN-004273,SYN-FO-004273,2025-11-08T20:32:38.400000+00:00,test,SYN-C004,Latin America,505.87,30,0.6724,1.0,11.273,8.0,321,323,0.01,damage,damage|delay,True,SIMULATED: transit deviation 11.3 h; load 321 pieces; received-document reading 323; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004274,SYN-FO-004274,2025-11-08T22:17:45.600000+00:00,test,SYN-C006,Asia Pacific,762.02,15,0.6053,0.5105,14.813,8.0,291,283,0.01,damage,damage,False,SIMULATED: transit deviation 14.8 h; load 291 pieces; received-document reading 283; image damage proxy 0.51.
SYNTHETIC_NOT_REAL,SYN-004275,SYN-FO-004275,2025-11-09T00:02:52.800000+00:00,test,SYN-C079,Asia Pacific,309.01,30,0.5561,0.8318,5.359,4.0,147,124,0.03,damage,damage|shortage,True,SIMULATED: transit deviation 5.4 h; load 147 pieces; received-document reading 124; image damage proxy 0.83.
SYNTHETIC_NOT_REAL,SYN-004276,SYN-FO-004276,2025-11-09T01:48:00+00:00,test,SYN-C014,Latin America,57.05,30,0.5371,0.2748,0.0,2.0,211,184,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 211 pieces; received-document reading 184; image damage proxy 0.27.
SYNTHETIC_NOT_REAL,SYN-004277,SYN-FO-004277,2025-11-09T03:33:07.200000+00:00,test,SYN-C070,North America,679.33,15,0.6716,0.1366,33.197,24.0,208,198,0.0,delay,delay,False,SIMULATED: transit deviation 33.2 h; load 208 pieces; received-document reading 198; image damage proxy 0.14.
SYNTHETIC_NOT_REAL,SYN-004278,SYN-FO-004278,2025-11-09T05:18:14.400000+00:00,test,SYN-C016,Asia Pacific,1123.15,15,0.5099,0.4581,1.596,4.0,408,374,0.01,shortage,shortage,False,SIMULATED: transit deviation 1.6 h; load 408 pieces; received-document reading 374; image damage proxy 0.46.
SYNTHETIC_NOT_REAL,SYN-004279,SYN-FO-004279,2025-11-09T07:03:21.600000+00:00,test,SYN-C066,North America,1299.12,45,0.828,0.1263,1.524,2.0,315,317,0.0,delay,delay,False,SIMULATED: transit deviation 1.5 h; load 315 pieces; received-document reading 317; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-004280,SYN-FO-004280,2025-11-09T08:48:28.800000+00:00,test,SYN-C019,Europe,336.65,15,0.6675,0.8438,21.625,24.0,181,176,0.01,damage,damage,False,SIMULATED: transit deviation 21.6 h; load 181 pieces; received-document reading 176; image damage proxy 0.84.
SYNTHETIC_NOT_REAL,SYN-004281,SYN-FO-004281,2025-11-09T10:33:36+00:00,test,SYN-C001,Asia Pacific,910.57,45,0.96,0.0,0.268,8.0,224,205,0.0,delay,delay,False,SIMULATED: transit deviation 0.3 h; load 224 pieces; received-document reading 205; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004282,SYN-FO-004282,2025-11-09T12:18:43.200000+00:00,test,SYN-C078,Asia Pacific,1331.22,45,0.9165,0.445,6.343,4.0,52,47,0.03,delay,delay,False,SIMULATED: transit deviation 6.3 h; load 52 pieces; received-document reading 47; image damage proxy 0.44.
SYNTHETIC_NOT_REAL,SYN-004283,SYN-FO-004283,2025-11-09T14:03:50.400000+00:00,test,SYN-C036,Asia Pacific,649.42,30,0.5611,0.3545,48.2,24.0,376,375,0.03,delay,delay,False,SIMULATED: transit deviation 48.2 h; load 376 pieces; received-document reading 375; image damage proxy 0.35.
SYNTHETIC_NOT_REAL,SYN-004284,SYN-FO-004284,2025-11-09T15:48:57.600000+00:00,test,SYN-C022,Europe,365.85,60,0.5143,0.8044,30.441,24.0,204,196,0.03,damage,damage,False,SIMULATED: transit deviation 30.4 h; load 204 pieces; received-document reading 196; image damage proxy 0.80.
SYNTHETIC_NOT_REAL,SYN-004285,SYN-FO-004285,2025-11-09T17:34:04.800000+00:00,test,SYN-C065,Latin America,147.15,30,0.8081,0.801,0.0,12.0,459,406,0.03,damage,damage|shortage,True,SIMULATED: transit deviation 0.0 h; load 459 pieces; received-document reading 406; image damage proxy 0.80.
SYNTHETIC_NOT_REAL,SYN-004286,SYN-FO-004286,2025-11-09T19:19:12+00:00,test,SYN-C026,Latin America,458.08,60,0.5298,0.6697,23.222,12.0,87,89,0.03,delay,delay,False,SIMULATED: transit deviation 23.2 h; load 87 pieces; received-document reading 89; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-004287,SYN-FO-004287,2025-11-09T21:04:19.200000+00:00,test,SYN-C069,Europe,1299.53,15,0.5937,0.4462,3.799,2.0,451,415,0.03,delay,delay|shortage,True,SIMULATED: transit deviation 3.8 h; load 451 pieces; received-document reading 415; image damage proxy 0.45.
SYNTHETIC_NOT_REAL,SYN-004288,SYN-FO-004288,2025-11-09T22:49:26.400000+00:00,test,SYN-C053,North America,420.91,60,0.6293,1.0,0.0,4.0,201,197,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 201 pieces; received-document reading 197; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004289,SYN-FO-004289,2025-11-10T00:34:33.600000+00:00,test,SYN-C045,North America,253.55,60,0.9783,1.0,0.0,8.0,116,112,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 116 pieces; received-document reading 112; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004290,SYN-FO-004290,2025-11-10T02:19:40.800000+00:00,test,SYN-C014,Asia Pacific,1616.21,60,0.8396,0.4879,1.924,2.0,176,168,0.0,delay,delay,False,SIMULATED: transit deviation 1.9 h; load 176 pieces; received-document reading 168; image damage proxy 0.49.
SYNTHETIC_NOT_REAL,SYN-004291,SYN-FO-004291,2025-11-10T04:04:48+00:00,test,SYN-C067,North America,233.46,30,0.772,1.0,21.926,24.0,45,44,0.0,damage,damage,False,SIMULATED: transit deviation 21.9 h; load 45 pieces; received-document reading 44; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004292,SYN-FO-004292,2025-11-10T05:49:55.200000+00:00,test,SYN-C014,North America,1030.55,30,0.4982,0.4694,27.589,12.0,81,78,0.03,delay,delay,False,SIMULATED: transit deviation 27.6 h; load 81 pieces; received-document reading 78; image damage proxy 0.47.
SYNTHETIC_NOT_REAL,SYN-004293,SYN-FO-004293,2025-11-10T07:35:02.400000+00:00,test,SYN-C047,North America,129.8,15,0.6996,0.5519,20.333,8.0,108,111,0.03,delay,delay,False,SIMULATED: transit deviation 20.3 h; load 108 pieces; received-document reading 111; image damage proxy 0.55.
SYNTHETIC_NOT_REAL,SYN-004294,SYN-FO-004294,2025-11-10T09:20:09.600000+00:00,test,SYN-C049,North America,210.29,45,0.7388,0.9222,4.748,4.0,141,141,0.03,damage,damage,False,SIMULATED: transit deviation 4.7 h; load 141 pieces; received-document reading 141; image damage proxy 0.92.
SYNTHETIC_NOT_REAL,SYN-004295,SYN-FO-004295,2025-11-10T11:05:16.800000+00:00,test,SYN-C066,Asia Pacific,143.6,15,0.5613,0.2255,3.465,2.0,37,37,0.01,shortage,shortage,False,SIMULATED: transit deviation 3.5 h; load 37 pieces; received-document reading 37; image damage proxy 0.23.
SYNTHETIC_NOT_REAL,SYN-004296,SYN-FO-004296,2025-11-10T12:50:24+00:00,test,SYN-C057,Asia Pacific,554.5,15,0.837,0.4239,2.937,2.0,198,191,0.01,delay,delay,False,SIMULATED: transit deviation 2.9 h; load 198 pieces; received-document reading 191; image damage proxy 0.42.
SYNTHETIC_NOT_REAL,SYN-004297,SYN-FO-004297,2025-11-10T14:35:31.200000+00:00,test,SYN-C041,Latin America,546.16,45,0.5346,0.8745,0.0,24.0,411,393,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 411 pieces; received-document reading 393; image damage proxy 0.87.
SYNTHETIC_NOT_REAL,SYN-004298,SYN-FO-004298,2025-11-10T16:20:38.400000+00:00,test,SYN-C074,North America,212.36,15,0.6875,0.2301,24.671,24.0,454,402,0.0,shortage,shortage,False,SIMULATED: transit deviation 24.7 h; load 454 pieces; received-document reading 402; image damage proxy 0.23.
SYNTHETIC_NOT_REAL,SYN-004299,SYN-FO-004299,2025-11-10T18:05:45.600000+00:00,test,SYN-C028,Latin America,409.94,60,0.6111,0.7265,12.563,24.0,184,182,0.01,damage,damage,False,SIMULATED: transit deviation 12.6 h; load 184 pieces; received-document reading 182; image damage proxy 0.73.
SYNTHETIC_NOT_REAL,SYN-004300,SYN-FO-004300,2025-11-10T19:50:52.800000+00:00,test,SYN-C024,Latin America,115.11,60,0.7091,0.0,2.485,4.0,21,19,0.0,shortage,shortage,False,SIMULATED: transit deviation 2.5 h; load 21 pieces; received-document reading 19; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004301,SYN-FO-004301,2025-11-10T21:36:00+00:00,test,SYN-C055,Asia Pacific,1110.88,45,0.6567,0.5554,29.762,12.0,333,326,0.01,delay,delay,False,SIMULATED: transit deviation 29.8 h; load 333 pieces; received-document reading 326; image damage proxy 0.56.
SYNTHETIC_NOT_REAL,SYN-004302,SYN-FO-004302,2025-11-10T23:21:07.200000+00:00,test,SYN-C078,North America,195.5,30,0.489,0.419,2.047,2.0,135,120,0.03,shortage,shortage,False,SIMULATED: transit deviation 2.0 h; load 135 pieces; received-document reading 120; image damage proxy 0.42.
SYNTHETIC_NOT_REAL,SYN-004303,SYN-FO-004303,2025-11-11T01:06:14.400000+00:00,test,SYN-C042,Latin America,1913.11,30,0.6628,0.0822,6.933,4.0,157,145,0.01,delay,delay,False,SIMULATED: transit deviation 6.9 h; load 157 pieces; received-document reading 145; image damage proxy 0.08.
SYNTHETIC_NOT_REAL,SYN-004304,SYN-FO-004304,2025-11-11T02:51:21.600000+00:00,test,SYN-C045,Europe,542.67,15,0.892,0.6573,8.557,24.0,205,204,0.01,damage,damage,False,SIMULATED: transit deviation 8.6 h; load 205 pieces; received-document reading 204; image damage proxy 0.66.
SYNTHETIC_NOT_REAL,SYN-004305,SYN-FO-004305,2025-11-11T04:36:28.800000+00:00,test,SYN-C014,Latin America,882.18,30,0.4714,0.04,46.531,24.0,450,448,0.0,delay,delay,False,SIMULATED: transit deviation 46.5 h; load 450 pieces; received-document reading 448; image damage proxy 0.04.
SYNTHETIC_NOT_REAL,SYN-004306,SYN-FO-004306,2025-11-11T06:21:36+00:00,test,SYN-C044,North America,489.12,15,0.5791,0.8086,1.72,2.0,460,462,0.03,damage,damage,False,SIMULATED: transit deviation 1.7 h; load 460 pieces; received-document reading 462; image damage proxy 0.81.
SYNTHETIC_NOT_REAL,SYN-004307,SYN-FO-004307,2025-11-11T08:06:43.200000+00:00,test,SYN-C017,Europe,576.76,30,0.7537,0.9302,0.0,4.0,68,65,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 68 pieces; received-document reading 65; image damage proxy 0.93.
SYNTHETIC_NOT_REAL,SYN-004308,SYN-FO-004308,2025-11-11T09:51:50.400000+00:00,test,SYN-C031,North America,401.86,45,0.877,0.5358,16.399,12.0,22,21,0.03,damage,damage,False,SIMULATED: transit deviation 16.4 h; load 22 pieces; received-document reading 21; image damage proxy 0.54.
SYNTHETIC_NOT_REAL,SYN-004309,SYN-FO-004309,2025-11-11T11:36:57.600000+00:00,test,SYN-C039,North America,178.71,15,0.6352,0.0,16.045,12.0,326,294,0.03,shortage,shortage,False,SIMULATED: transit deviation 16.0 h; load 326 pieces; received-document reading 294; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004310,SYN-FO-004310,2025-11-11T13:22:04.800000+00:00,test,SYN-C020,Asia Pacific,120.89,60,0.5222,0.2105,7.68,4.0,112,109,0.01,delay,delay|shortage,True,SIMULATED: transit deviation 7.7 h; load 112 pieces; received-document reading 109; image damage proxy 0.21.
SYNTHETIC_NOT_REAL,SYN-004311,SYN-FO-004311,2025-11-11T15:07:12+00:00,test,SYN-C050,Latin America,222.97,45,0.8264,0.4557,20.701,8.0,67,67,0.0,delay,damage|delay,True,SIMULATED: transit deviation 20.7 h; load 67 pieces; received-document reading 67; image damage proxy 0.46.
SYNTHETIC_NOT_REAL,SYN-004312,SYN-FO-004312,2025-11-11T16:52:19.200000+00:00,test,SYN-C008,Asia Pacific,104.03,15,0.6734,0.2574,18.198,8.0,257,260,0.03,delay,delay,False,SIMULATED: transit deviation 18.2 h; load 257 pieces; received-document reading 260; image damage proxy 0.26.
SYNTHETIC_NOT_REAL,SYN-004313,SYN-FO-004313,2025-11-11T18:37:26.400000+00:00,test,SYN-C058,Europe,237.58,30,0.4862,0.3201,6.806,4.0,242,228,0.03,delay,delay,False,SIMULATED: transit deviation 6.8 h; load 242 pieces; received-document reading 228; image damage proxy 0.32.
SYNTHETIC_NOT_REAL,SYN-004314,SYN-FO-004314,2025-11-11T20:22:33.600000+00:00,test,SYN-C060,Europe,478.99,30,0.8167,0.2985,10.858,8.0,226,215,0.03,delay,damage|delay,True,SIMULATED: transit deviation 10.9 h; load 226 pieces; received-document reading 215; image damage proxy 0.30.
SYNTHETIC_NOT_REAL,SYN-004315,SYN-FO-004315,2025-11-11T22:07:40.800000+00:00,test,SYN-C067,Asia Pacific,307.88,60,0.7618,0.1009,3.947,2.0,389,361,0.0,delay,delay|shortage,True,SIMULATED: transit deviation 3.9 h; load 389 pieces; received-document reading 361; image damage proxy 0.10.
SYNTHETIC_NOT_REAL,SYN-004316,SYN-FO-004316,2025-11-11T23:52:48+00:00,test,SYN-C020,Europe,199.84,60,0.9358,0.5947,5.94,12.0,23,20,0.0,shortage,shortage,False,SIMULATED: transit deviation 5.9 h; load 23 pieces; received-document reading 20; image damage proxy 0.59.
SYNTHETIC_NOT_REAL,SYN-004317,SYN-FO-004317,2025-11-12T01:37:55.200000+00:00,test,SYN-C052,North America,992.68,45,0.4876,0.211,0.0,24.0,351,332,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 351 pieces; received-document reading 332; image damage proxy 0.21.
SYNTHETIC_NOT_REAL,SYN-004318,SYN-FO-004318,2025-11-12T03:23:02.400000+00:00,test,SYN-C022,Latin America,3485.94,30,0.8733,0.7992,0.801,4.0,298,284,0.03,damage,damage,False,SIMULATED: transit deviation 0.8 h; load 298 pieces; received-document reading 284; image damage proxy 0.80.
SYNTHETIC_NOT_REAL,SYN-004319,SYN-FO-004319,2025-11-12T05:08:09.600000+00:00,test,SYN-C074,North America,188.27,60,0.9967,0.0,32.227,24.0,141,140,0.03,delay,delay,False,SIMULATED: transit deviation 32.2 h; load 141 pieces; received-document reading 140; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004320,SYN-FO-004320,2025-11-12T06:53:16.800000+00:00,test,SYN-C036,Latin America,715.71,30,0.7465,1.0,5.122,4.0,486,466,0.0,damage,damage,False,SIMULATED: transit deviation 5.1 h; load 486 pieces; received-document reading 466; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004321,SYN-FO-004321,2025-11-12T08:38:24+00:00,test,SYN-C051,Asia Pacific,596.16,15,0.7407,0.3882,3.36,4.0,51,48,0.01,shortage,shortage,False,SIMULATED: transit deviation 3.4 h; load 51 pieces; received-document reading 48; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-004322,SYN-FO-004322,2025-11-12T10:23:31.200000+00:00,test,SYN-C053,Asia Pacific,2311.1,60,0.7858,0.6119,14.923,8.0,48,43,0.01,damage,damage,False,SIMULATED: transit deviation 14.9 h; load 48 pieces; received-document reading 43; image damage proxy 0.61.
SYNTHETIC_NOT_REAL,SYN-004323,SYN-FO-004323,2025-11-12T12:08:38.400000+00:00,test,SYN-C053,North America,434.1,45,0.7736,1.0,0.0,4.0,211,191,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 211 pieces; received-document reading 191; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-004324,SYN-FO-004324,2025-11-12T13:53:45.600000+00:00,test,SYN-C016,Europe,94.7,15,0.7144,0.0,5.548,2.0,32,24,0.0,shortage,delay|shortage,True,SIMULATED: transit deviation 5.5 h; load 32 pieces; received-document reading 24; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-004325,SYN-FO-004325,2025-11-12T15:38:52.800000+00:00,test,SYN-C033,Asia Pacific,1080.56,60,0.8915,0.5008,3.858,2.0,387,370,0.01,delay,delay,False,SIMULATED: transit deviation 3.9 h; load 387 pieces; received-document reading 370; image damage proxy 0.50.
SYNTHETIC_NOT_REAL,SYN-004326,SYN-FO-004326,2025-11-12T17:24:00+00:00,test,SYN-C034,Europe,232.25,30,0.8977,0.0,17.018,8.0,100,99,0.03,delay,delay,False,SIMULATED: transit deviation 17.0 h; load 100 pieces; received-document reading 99; image damage proxy 0.00.
